,asin_id,review_id,review_title,review_description,user_rating
349,B01MU9K3XU,R3026X7GDRH6YU,Our ohana loves this game!,"  We have an 8 and 15 year old and it gets very competitive on family game nigts lol between my husband and my 8 yr old...we have no chance.we've been looking for an original monopoly game and it's exactly as we remember it when we were kids. we've had other monopoly games like the mario cart, modern credit card version, yankees, etc.. they were ok, but NOTHING BEATS THE ORIGINAL! :)also the box feels like it got a little thicker, which hopefully means that later there will be torn boxes and having to look for a different storage container for the game",5.0
350,B01MU9K3XU,R2PK2JWEUGQCGB,Missing Cards for the Game,"  5 cards were missing from the game.  St James, Kentucky Ave, Virginia Ave, Illinois Ave, and Tennessee.Tried to leave ""Seller Feedback"" but it was NOT an option for this product.Very disappointed.  My son opened this up Christmas morning to play, and.....there are missing cards. UGH!",1.0
351,B01MU9K3XU,R29SZ7JHUDTPWA,Brings back memories,"  Monopoly brings back a ton of memories from my childhood. This newer version is okay, just lacking in quality. Starting with the board itself. Very very thin. Folded up it's still not as thick as the original, but the colors are vibrant and everything's as it should be, I can live with it. The cards are thin too, but still I can live with it. The tokens are metal as always and the houses and hotels are plastic. Overall I'm happy to have it even with these little gripes. Not everything is going to be manufactured like the originals but happy they're still making the classic board games for us old farts!",4.0
352,B01MU9K3XU,R38DCC7NBDI2DI,"Similar to the original, not exactly the same","  Monopoly is, by far, my favorite board game out there. I saw this on sale during Christmas and was hoping to get the original game as I usually play it. Most features about the game are the same (play style, rules, etc) except for a few minor changes that are not my favorite. One of the good changes includes a new set of characters to play with. However, there are a few chance cards and treasure chest cards which give players an extremely unfair competitive advantage (catch as many $100 monopoly dollars as you can). Besides that, the game is the same as usual and I recommend it.",4.0
353,B01MU9K3XU,R365BPMG57T0RP,"This is a knockoff version, DO NOT BUY","  I have no idea why, but this is a knockoff version. The card stock and paper stock are really poor quality, all the money sticks together and the printing just looks off... DO NOT BUY.",1.0
354,B01MU9K3XU,R3JOFWEP5AMSHI,No game board in box!! I’m still waiting for someone to contact me!! DO NOT BUY,"  It was a gift & the person didn’t open it until after the window of return. There was no board in it. Now, who do I contact?",1.0
355,B01MU9K3XU,R34BASFTVT7GFX,This has a catch ... Returning ASAP,"  It came as the game does, but this particular one or maybe all of them now do this...but it's not even enough money to play with 8 people... As if there gone force you to buy a separate package of money so there still gone get there extra money of you!!! Business is business I understand, but not having enough money to play the actual game as it says 2-8 people falls into the catogory of sham!!! They can have that bull, and that's on principle not money!!! Just a heads up",1.0
356,B083YKWBC1,R2UXVT087OVYV7,Missing Pieces,"  I bought this shortly after it came out. I am a huge Disney fan and still have the other Disney Villains Monopoly that came out years ago with clear sticky pieces to put the villains where you want on the board.After seeing the reviews on Amazon, I double checked mine and mine also has blank cards for the vehicles. The set itself also seems cheaper than previous Monopoly versions. The cards themselves are very thin.",2.0
357,B083YKWBC1,R2HT9KZ7YLFNIP,Amazing!,"  Amazing! I am so excited about this game. It has a 45 minute play time and is very simple to play. It has a lot of differences from the regular game and looks a lot more fun. I collect monopoly games and this may be my favorite! The only con, for me, is that all of the characters are metal and I think it would be more fun if they were colorful to match the rest of the game.",5.0
358,B083YKWBC1,R2KRUT8ZIB2RIS,Excited but can be better,"  Love the overall look of the monopoly and I collect them. Could have been a full size board because there are sooo many villians out there. Love the different money from other monopolys, changes it up. No pun intended. Like other reviews I received 4 blank cards to represent the vehicles. Upon reading the directions, the change to this monopoly is you dont purchase the vehicles/ transportation. But instead landing on one, you can move to any property you want. So you don't actually need a card, blank or otherwise. Would have loved the pieces to be colorful like the villians. But excited nonetheless.",4.0
359,B083YKWBC1,RTQJLJTS6YUJ8,Missing the Most Important Part,"  When you purchase a board game you expect the gameboard to be in the box. Despite the gameboard being listed as the first item in the box, IT IS NOT THERE!!!!!",1.0
360,B083YKWBC1,R1JMKG2EPA7XUS,"Boxed Damaged, Looks Fun","  The box was very damaged and warped, it looks used. This was meant to be an xmas gift but I had to open it and make sure all items were there. I didn't open the cards to check, im hoping they are all there and no blanks.",2.0
361,B083YKWBC1,R2ZW89KXV3N4XO,Vehicle cards missing.,  My Vehicle cards are missing. Instead I received four blank cards.  Wish the board was full size.  Was hoping for more villainous play on the Villain cards.  But pretty colors.,3.0
362,B083YKWBC1,R2S5YD9M0UX2F1,Wonderful Concept!,  I love this so much! It's beautiful and super fun. The only downside is that it came taped on all sides so when I went to remove it part of the box went with it. Otherwise I'm so excited to add this to my collection!,5.0
