,asin_id,review_id,review_title,review_description,rating
66,B00D7OAOYI,R3NJHYC8QK636L,"
Very cheap quality
","

  This is a super cheap version of this game, even for the price. Definitely worth the extra 5 bucks or so to get the original version if you want it to last a while with kids using it (the box definitely won't last). I returned this as it was so cheap looking I was embarrassed to give it as a gift. Now, if you just want the game and no one is concerned about high quality, it did look functional. (side note: mine came packaged in an envelope from amazon which meant the box, which is made of thin cardboard, got squashed. I was a prime member so able to return for free, but not sure if this is always how its packaged)

",2.0 out of 5 stars
67,B00D7OAOYI,R34HL5MNZ54KW8,"
GREAT CONDITION!
","

  I don’t get why so many people said it’s horrible. This came in perfect condition. Y’all must be picky lol it went together perfectly. Stuck up on one edge till I realized there are lips on the edge you have to tuck it into

",5.0 out of 5 stars
68,B00D7OAOYI,R37U9TQ88W0U66,"
Cheap and flimsy version of the original game
","

  I can't believe the poor quality of this latest version of Trouble.  I bought it for our autism classroom because of the simple rules and dice that won't get lost or thrown around.  I don't think it will hold up very well.  The plus is that the game board comes with the classic, built-in, pop-o-matic die roller.  The minuses are that the board has a lot of give to it and could probably be bent without much effort.  The board also comes blank and is made of solid black plastic (the classic game is made of clear plastic with the colored game board attached underneath).  This version includes a flimsy cardstock template that you have to place over the top of the board.  There is virtually nothing to hold the template on so I am going to have to glue it in place since it will be subjected to a classroom full of young children with autism who will tear it apart at the first opportunity.  I will go ahead and bring it to class but I'm also headed straight to eBay to see if I can buy a Trouble game from a few years back that is of higher quality.  Poor job Hasbro!

",1.0 out of 5 stars
69,B00D7OAOYI,R1VZ7LVRE13Q4V,"
Very Cheap Feel to a Classic Game
","

  I'm really disappointed in the new version of Trouble.The old version had a nice plastic molded game board. The pieces sat in the holes as you went around and it was sturdy. The board was sandwiched in the plastic, and didn't move.This version feels very cheap. The box does not have a lid that lifts off, instead, the side opens, and you slide the game in and out. It's not a good storage box unlike most games. The board itself is a black piece of plastic with a thin paper covering that has the board printed on it. The paper is not attached to the plastic mold at all! I did find where I could lift it up, and slide it under the slightly wider edges on two sides to hold it down a little better. The pieces sit on top of the pegs, and the paper lifts up constantly. I'm going to have to pull the paper off, and glue it down myself.I'm not too fond of the new ""warp"" which takes you across the board, since Trouble is a quick game anyway. The warp feature makes it a quicker game - about 10 minutes for 2 players.

",3.0 out of 5 stars
70,B00D7OAOYI,R329ZMJ7VM8SSJ,"
Worth it for price
","

  Okay for the price. I bought this for six dollars, and you really can’t beat that price point when shopping for a five year old. I do wish the top of the game wasn’t cardboard, plastic would have been a better choice for longevity. However my son is five and likely to lose all the pieces before too long anyway! For now he’s happy and I’m happy to have a fun and simple game to play together.  The game board we received shipped fine and wasn’t warped as others have stated. It’s very light so you do have to hold it still when it’s the little ones turn. But for the price, it’s fine. Not everything has to be expensive and beautiful, kids don’t care. :)

",3.0 out of 5 stars
71,B00D7OAOYI,R1CSXXY6SPZFXG,"
Can't Beat A Classic Board Game For This Price
","

  Bought this to play with family every now and then, as I used to play this game all the time as a kid 20 years ago. The product feels cheaper than the Trouble game I remember from 20 years ago; and the actual board game is a cardboard sheet that slides over the plastic molding with the dice bubble in it. Pieces are thinner and not as thick as they used to be as well.HOWEVER! None of this is a deal-breaker, it still is, and plays exactly like the Trouble game I remember. And the cheaper manufacturing I mentioned above can be forgiven because you're getting a colorful board game for just $5-6 delivered to your home in 2 days. RECOMMEND and 5 STARS.

",5.0 out of 5 stars
72,B00D7OAOYI,R1FLZT5M1P2HS6,"
Okay but I'd spring for the retro version
","

  I liked the price of this game. (It cost me less than five dollars.) However, the box was smashed, and the shipping carton did not indicate that it happened during shipping. The game is fun, but I'm not really a fan of the new features. It is cheaply made, but mine looks different and better than the photos in the reviews here. The pieces do seem to jump off the board too easily when popping the dice ball. The ball came looking scratched, and I wonder how long it will last. It's served its purpose so far, but it's not the same as the game I remember. I think I'll spring for the retro Trouble in the future.

",3.0 out of 5 stars
73,B00D7OAOYI,R10DMVA52QS1I0,"
How Does A Game of Trouble Become Heated?!?
","

  I’ve been playing this game since I was little. I loved this as a child, so I thought hey, why not get it for the family. My husband has never even heard of this game. What planet is he from? It’s Trouble!!!It’s such a simple game, but in my house nothing is simple. It’s competitive. Really gets the emotions flowing. There may or may not be tears when I land on a peg/space occupied by my children. Lol.They should just be lucky that it’s Trouble and not Scrabble. Gotta keep your foot on these kids’ neck. Show no mercy! It’s the only way. I love game night.

",5.0 out of 5 stars
74,B00D7OAOYI,R1EMPT0I60L9LE,"
Horrible!!! Buyer Beware
","

  I ordered this game thinking I was getting a good deal. WRONG!! This item does not even rate a 1 star. I received it today, opened box, which was not encased in plastic, and it was not even put together. It did not have all the pieces with it (16 colored plastic pegs). Now I have to go thru all of this trouble to ship the stupid thing back in order to be refunded. Don't waste your time and money on this piece of crap. Needless to say I'm vivid!!!

",1.0 out of 5 stars
75,B00D7OAOYI,R9IT3CHCJTPAB,"
SUPER CHEAP!
","

  The game is A0 Made of super cheap plastic and B) After playing this many times the plastic is SO cheap the popping bubble gets fogged from dents in the plastic.I have bought 6 of these games and NOW they have gone one cheaper and made the popper lower to the dice which causes lots of doubles and triples. it really stinks. Looking for a solid game for a while but can't find one or a separate popper. Just plain old cheap garbage.

",1.0 out of 5 stars
